"","Latitude","Longitude","HOUR","Assault and Kidnapping","Auto Theft","DUI","Fraud","Murder","Offenses Related to Children","Other","Sexual Assault","Theft","Traffic","Weapons"
"13077",40.73,-73.72,"09",3,0,0,1,0,0,6,0,12,0,0
"13078",40.73,-73.72,"10",0,0,1,2,0,0,3,0,10,0,0
"13079",40.73,-73.72,"11",1,0,0,0,0,0,9,0,7,0,0
"13080",40.73,-73.72,"12",3,0,1,1,0,0,19,0,19,1,0
"13081",40.73,-73.72,"13",3,0,0,1,0,0,5,0,8,0,0
"13082",40.73,-73.72,"14",1,0,0,2,0,0,7,0,9,0,0
"13083",40.73,-73.72,"15",2,2,0,0,0,0,11,0,8,0,0
"13084",40.73,-73.72,"16",2,0,0,0,0,0,13,0,9,0,0
"13085",40.73,-73.72,"17",0,1,0,1,0,0,12,0,11,0,0
"13086",40.73,-73.72,"18",4,0,0,0,0,0,14,0,7,0,0
"13087",40.73,-73.72,"19",1,0,1,0,0,0,18,0,15,0,0
"13088",40.73,-73.72,"20",4,3,0,0,0,0,15,0,11,0,0
"13089",40.73,-73.72,"21",3,1,0,0,0,0,12,0,19,0,1
"13090",40.73,-73.72,"22",3,6,0,0,0,0,16,0,3,2,1
"13091",40.73,-73.72,"23",2,2,0,0,0,0,10,0,7,0,1
"13092",40.73,-73.71,"00",1,1,0,0,0,0,1,0,7,0,0
"13093",40.73,-73.71,"01",2,1,1,0,0,0,4,0,4,0,0
"13094",40.73,-73.71,"02",2,1,0,0,0,0,4,0,3,0,0
"13095",40.73,-73.71,"03",1,0,0,0,0,0,4,0,0,0,0
"13096",40.73,-73.71,"04",0,0,0,0,0,0,2,0,2,0,0
"13097",40.73,-73.71,"05",2,0,1,0,0,0,0,0,1,0,0
"13098",40.73,-73.71,"06",0,0,0,0,0,0,3,0,0,0,0
"13099",40.73,-73.71,"07",1,0,0,0,0,0,1,0,3,1,0
"13100",40.73,-73.71,"08",0,1,0,0,0,0,5,0,6,0,0
"13101",40.73,-73.71,"09",0,1,0,0,0,0,10,0,2,0,0
"13102",40.73,-73.71,"10",1,0,0,0,0,0,5,0,7,0,0
"13103",40.73,-73.71,"11",1,1,0,0,0,0,6,0,2,0,0
"13104",40.73,-73.71,"12",1,0,0,1,0,0,6,0,11,0,1
"13105",40.73,-73.71,"13",0,0,0,0,0,0,6,0,6,0,1
"13106",40.73,-73.71,"14",0,0,0,0,0,0,9,0,8,0,0
"13107",40.73,-73.71,"15",0,0,0,0,0,0,4,0,6,0,0
"13108",40.73,-73.71,"16",0,0,0,0,0,0,9,0,5,0,0
"13109",40.73,-73.71,"17",6,1,0,0,0,0,7,0,14,0,0
"13110",40.73,-73.71,"18",2,2,0,0,0,0,8,0,10,0,0
"13111",40.73,-73.71,"19",2,1,0,0,0,0,13,0,3,0,0
"13112",40.73,-73.71,"20",3,2,1,0,0,0,8,0,5,0,1
"13113",40.73,-73.71,"21",4,0,0,0,0,0,10,0,8,0,0
"13114",40.73,-73.71,"22",1,1,0,0,0,0,8,0,2,0,0
"13115",40.73,-73.71,"23",2,0,1,0,0,0,10,0,5,0,0
"13116",40.73,-73.7,"00",0,0,0,0,0,0,1,0,0,0,0
"13117",40.73,-73.7,"05",0,0,0,0,0,0,0,0,1,0,0
"13118",40.73,-73.7,"08",0,0,0,0,0,0,0,0,1,0,0
"13119",40.73,-73.7,"09",0,0,0,0,0,0,1,0,1,0,0
"13120",40.73,-73.7,"10",0,0,0,0,0,0,1,0,0,0,0
"13121",40.73,-73.7,"11",0,0,0,0,0,0,1,0,0,0,0
"13122",40.73,-73.7,"12",0,0,0,0,0,0,2,0,1,0,0
"13123",40.73,-73.7,"14",1,0,0,0,0,0,1,0,0,0,0
"13124",40.73,-73.7,"17",1,0,0,0,0,0,0,0,0,0,0
"13125",40.73,-73.7,"19",0,0,0,0,0,0,0,0,1,0,0
"13126",40.73,-73.7,"21",1,0,0,0,0,0,0,0,0,0,0
"13127",40.73,-73.7,"22",0,0,0,0,0,0,1,0,0,0,0
"13128",40.73,-73.7,"23",1,0,1,0,0,0,0,0,0,0,0
"13129",40.74,-74.01,"00",37,3,6,3,0,0,74,0,122,3,3
"13130",40.74,-74.01,"01",62,1,4,5,0,0,72,0,169,1,4
"13131",40.74,-74.01,"02",95,1,5,0,0,0,86,0,167,0,4
"13132",40.74,-74.01,"03",79,0,5,0,0,0,52,0,143,0,5
"13133",40.74,-74.01,"04",50,1,10,0,0,0,32,0,63,1,3
"13134",40.74,-74.01,"05",10,0,2,0,0,0,15,0,15,1,2
"13135",40.74,-74.01,"06",3,0,2,0,0,0,9,0,12,1,0
"13136",40.74,-74.01,"07",6,0,0,0,0,0,10,0,11,1,0
"13137",40.74,-74.01,"08",0,0,0,0,0,0,19,0,25,1,0
"13138",40.74,-74.01,"09",2,0,0,1,0,0,18,0,37,4,0
"13139",40.74,-74.01,"10",3,0,0,0,0,0,19,0,41,0,0
"13140",40.74,-74.01,"11",3,2,0,0,0,0,21,0,29,0,1
"13141",40.74,-74.01,"12",2,2,0,0,0,0,31,0,86,0,0
"13142",40.74,-74.01,"13",1,0,0,0,0,0,14,0,51,0,1
"13143",40.74,-74.01,"14",1,0,0,1,0,0,18,0,63,1,3
"13144",40.74,-74.01,"15",2,0,0,1,0,0,14,0,60,3,1
"13145",40.74,-74.01,"16",3,1,0,3,0,0,27,0,74,0,0
"13146",40.74,-74.01,"17",7,1,0,0,0,0,29,0,67,0,0
"13147",40.74,-74.01,"18",10,3,0,0,0,0,17,0,63,2,2
"13148",40.74,-74.01,"19",5,1,1,1,0,0,28,0,67,1,2
"13149",40.74,-74.01,"20",9,3,0,2,0,0,39,0,32,2,1
"13150",40.74,-74.01,"21",11,2,0,1,0,0,20,0,43,0,2
"13151",40.74,-74.01,"22",13,5,0,1,0,0,38,0,56,0,1
"13152",40.74,-74.01,"23",17,1,2,3,0,0,31,0,97,0,1
"13153",40.74,-74,"00",67,4,7,7,0,0,192,0,228,3,18
"13154",40.74,-74,"01",68,3,8,5,0,0,211,0,202,4,8
"13155",40.74,-74,"02",102,4,17,7,0,0,170,0,192,2,12
"13156",40.74,-74,"03",126,2,12,1,0,0,185,0,183,5,11
"13157",40.74,-74,"04",85,5,9,2,0,0,122,0,156,7,6
"13158",40.74,-74,"05",34,2,8,1,0,0,50,0,83,3,2
"13159",40.74,-74,"06",24,1,1,4,0,0,52,0,50,1,1
"13160",40.74,-74,"07",17,2,0,2,0,0,74,0,84,0,2
"13161",40.74,-74,"08",27,3,0,8,0,0,114,0,183,3,5
"13162",40.74,-74,"09",31,2,0,8,0,0,128,0,264,0,5
"13163",40.74,-74,"10",32,0,0,8,0,0,138,0,222,6,2
"13164",40.74,-74,"11",37,1,0,7,0,0,132,0,241,4,0
"13165",40.74,-74,"12",36,2,0,25,0,0,254,0,373,4,6
"13166",40.74,-74,"13",39,3,0,9,0,0,183,0,323,8,12
"13167",40.74,-74,"14",41,5,0,4,0,0,165,0,424,7,5
"13168",40.74,-74,"15",58,3,0,8,0,0,195,0,388,2,7
"13169",40.74,-74,"16",39,2,1,9,0,0,232,0,379,5,12
"13170",40.74,-74,"17",60,1,1,5,0,0,178,0,397,3,19
"13171",40.74,-74,"18",81,6,0,3,0,0,183,0,415,6,9
"13172",40.74,-74,"19",44,5,1,4,0,0,184,0,333,8,10
"13173",40.74,-74,"20",53,3,4,2,0,0,192,0,277,6,10
"13174",40.74,-74,"21",65,2,1,2,0,0,180,0,209,4,12
"13175",40.74,-74,"22",59,6,4,8,0,0,155,0,186,3,14
"13176",40.74,-74,"23",61,5,3,6,0,0,154,0,174,5,20
"13177",40.74,-73.99,"00",36,5,8,7,0,0,150,0,178,6,3
"13178",40.74,-73.99,"01",58,2,4,1,0,0,65,0,112,2,3
"13179",40.74,-73.99,"02",49,0,8,0,0,0,52,0,109,2,2
"13180",40.74,-73.99,"03",56,0,11,1,0,0,51,0,108,1,2
"13181",40.74,-73.99,"04",35,3,2,0,0,0,42,0,73,2,2
"13182",40.74,-73.99,"05",16,2,1,0,0,0,27,0,55,1,0
"13183",40.74,-73.99,"06",11,0,1,0,0,0,34,0,60,1,1
"13184",40.74,-73.99,"07",21,0,0,0,0,0,41,0,90,4,0
"13185",40.74,-73.99,"08",12,0,1,2,0,0,89,0,176,4,0
"13186",40.74,-73.99,"09",18,1,0,3,0,0,105,0,233,9,0
"13187",40.74,-73.99,"10",30,3,0,7,0,0,121,0,340,3,4
"13188",40.74,-73.99,"11",22,2,0,4,0,0,119,0,337,6,6
"13189",40.74,-73.99,"12",29,1,0,22,0,0,182,0,547,10,5
"13190",40.74,-73.99,"13",33,1,0,17,0,0,138,0,480,7,2
"13191",40.74,-73.99,"14",37,1,0,16,0,0,132,0,527,10,3
"13192",40.74,-73.99,"15",28,1,0,15,0,0,144,0,619,2,1
"13193",40.74,-73.99,"16",54,2,0,11,0,0,144,0,523,13,1
"13194",40.74,-73.99,"17",45,6,0,3,0,0,144,0,593,3,3
"13195",40.74,-73.99,"18",46,3,0,6,0,0,135,0,543,5,2
"13196",40.74,-73.99,"19",48,6,1,2,0,0,118,0,554,4,1
"13197",40.74,-73.99,"20",41,5,2,2,0,0,107,0,409,4,1
"13198",40.74,-73.99,"21",52,0,0,0,0,0,110,0,246,7,3
"13199",40.74,-73.99,"22",43,4,0,1,0,0,83,0,183,7,2
"13200",40.74,-73.99,"23",50,3,0,2,0,0,73,0,148,4,4
"13201",40.74,-73.98,"00",77,5,6,15,0,0,189,0,200,4,6
"13202",40.74,-73.98,"01",73,4,7,2,0,0,93,0,128,3,7
"13203",40.74,-73.98,"02",74,0,12,7,0,0,87,0,125,7,3
"13204",40.74,-73.98,"03",66,3,11,2,0,0,79,0,92,5,4
"13205",40.74,-73.98,"04",53,4,9,1,0,0,65,0,79,4,7
"13206",40.74,-73.98,"05",22,1,5,2,0,0,31,0,52,2,6
"13207",40.74,-73.98,"06",20,1,1,1,0,0,38,0,48,1,8
"13208",40.74,-73.98,"07",22,4,3,1,0,0,55,0,93,4,5
"13209",40.74,-73.98,"08",29,6,1,6,0,0,100,0,169,4,23
"13210",40.74,-73.98,"09",41,4,0,6,0,0,119,0,189,7,26
"13211",40.74,-73.98,"10",34,4,1,8,0,0,120,0,190,3,27
"13212",40.74,-73.98,"11",47,3,0,5,0,0,126,0,187,5,23
"13213",40.74,-73.98,"12",33,4,0,17,0,0,189,0,324,3,31
"13214",40.74,-73.98,"13",33,1,0,10,0,0,156,0,215,7,40
"13215",40.74,-73.98,"14",35,2,0,8,0,0,139,0,276,6,44
"13216",40.74,-73.98,"15",54,4,0,14,0,0,164,0,255,5,25
"13217",40.74,-73.98,"16",50,4,0,4,0,0,166,0,246,5,11
"13218",40.74,-73.98,"17",46,1,1,6,0,0,160,0,239,2,12
"13219",40.74,-73.98,"18",42,9,0,7,0,0,135,0,210,8,9
"13220",40.74,-73.98,"19",53,5,0,2,0,0,136,0,208,9,6
"13221",40.74,-73.98,"20",44,7,0,1,0,0,128,0,197,8,6
"13222",40.74,-73.98,"21",48,8,0,2,1,0,125,0,182,11,5
"13223",40.74,-73.98,"22",71,7,0,3,0,0,131,0,155,5,10
"13224",40.74,-73.98,"23",49,8,1,2,0,0,109,0,153,7,13
"13225",40.74,-73.97,"00",10,1,0,0,0,0,17,0,24,2,0
"13226",40.74,-73.97,"01",4,2,1,0,0,0,10,0,9,0,1
"13227",40.74,-73.97,"02",6,1,1,0,0,0,19,0,11,0,0
"13228",40.74,-73.97,"03",11,0,3,0,0,0,7,0,14,0,1
"13229",40.74,-73.97,"04",11,0,3,0,0,0,7,0,8,0,1
"13230",40.74,-73.97,"05",5,0,1,0,0,0,5,0,11,0,0
"13231",40.74,-73.97,"06",6,3,1,0,0,0,8,0,8,1,2
"13232",40.74,-73.97,"07",3,0,0,2,0,0,10,0,17,2,0
"13233",40.74,-73.97,"08",8,0,1,1,0,0,20,0,20,2,0
"13234",40.74,-73.97,"09",6,1,0,0,0,0,26,0,18,1,0
"13235",40.74,-73.97,"10",2,0,0,1,0,0,18,0,27,0,2
"13236",40.74,-73.97,"11",5,0,0,1,0,0,26,0,21,0,1
"13237",40.74,-73.97,"12",2,1,0,3,0,0,40,0,48,1,2
"13238",40.74,-73.97,"13",5,0,0,2,0,0,19,0,18,3,0
"13239",40.74,-73.97,"14",7,1,0,0,0,0,24,0,38,0,0
"13240",40.74,-73.97,"15",6,0,0,1,0,0,23,0,27,0,3
"13241",40.74,-73.97,"16",6,1,0,0,0,0,30,0,19,2,2
"13242",40.74,-73.97,"17",7,1,0,0,0,0,30,0,33,1,0
"13243",40.74,-73.97,"18",9,1,0,2,0,0,35,0,27,0,1
"13244",40.74,-73.97,"19",5,1,0,1,0,0,42,0,20,2,1
"13245",40.74,-73.97,"20",6,0,0,0,0,0,20,0,26,2,1
"13246",40.74,-73.97,"21",15,0,0,1,0,0,29,0,21,2,0
"13247",40.74,-73.97,"22",9,0,0,0,0,0,22,0,15,2,0
"13248",40.74,-73.97,"23",7,0,1,3,0,0,22,0,15,3,1
"13249",40.74,-73.96,"00",2,0,2,1,0,0,19,0,13,1,0
"13250",40.74,-73.96,"01",9,3,4,0,0,0,13,0,10,0,1
"13251",40.74,-73.96,"02",10,0,1,0,0,0,5,0,5,0,0
"13252",40.74,-73.96,"03",6,1,3,0,0,0,4,0,3,1,0
"13253",40.74,-73.96,"04",5,0,3,0,0,0,3,0,2,2,0
"13254",40.74,-73.96,"05",0,0,0,0,0,0,6,0,9,2,0
"13255",40.74,-73.96,"06",3,0,0,0,0,0,10,0,5,1,2
"13256",40.74,-73.96,"07",5,1,0,0,0,0,14,0,9,2,0
"13257",40.74,-73.96,"08",3,2,1,0,0,0,24,0,16,0,0
"13258",40.74,-73.96,"09",3,1,0,0,0,0,23,0,20,0,0
"13259",40.74,-73.96,"10",3,1,2,0,0,0,17,0,10,1,0
"13260",40.74,-73.96,"11",7,0,0,0,0,0,18,0,8,0,0
"13261",40.74,-73.96,"12",10,1,0,1,0,0,18,0,26,0,0
"13262",40.74,-73.96,"13",7,1,1,1,0,0,18,0,10,1,0
"13263",40.74,-73.96,"14",5,0,1,1,0,0,11,0,14,3,0
"13264",40.74,-73.96,"15",1,1,0,1,0,0,24,0,15,3,0
"13265",40.74,-73.96,"16",4,3,0,1,0,0,19,0,4,1,0
"13266",40.74,-73.96,"17",3,0,1,0,0,0,26,0,17,2,0
"13267",40.74,-73.96,"18",7,1,0,1,0,0,27,0,13,0,1
"13268",40.74,-73.96,"19",14,3,0,0,0,0,16,0,14,2,0
"13269",40.74,-73.96,"20",3,2,0,0,0,0,19,0,14,2,1
"13270",40.74,-73.96,"21",5,2,0,0,0,0,22,0,6,1,0
"13271",40.74,-73.96,"22",5,1,2,0,0,0,17,0,6,1,0
"13272",40.74,-73.96,"23",6,2,1,0,0,0,23,0,11,3,0
"13273",40.74,-73.95,"00",10,4,6,4,0,0,50,0,32,0,1
"13274",40.74,-73.95,"01",16,0,8,0,0,0,16,0,11,1,1
"13275",40.74,-73.95,"02",14,2,3,2,0,0,16,0,14,1,1
"13276",40.74,-73.95,"03",9,0,8,0,0,0,13,0,16,0,1
"13277",40.74,-73.95,"04",7,2,14,0,0,0,13,0,12,0,0
"13278",40.74,-73.95,"05",6,3,2,0,0,0,14,0,7,1,0
"13279",40.74,-73.95,"06",16,0,4,2,0,0,17,0,19,1,0
"13280",40.74,-73.95,"07",8,3,4,1,0,0,30,0,21,1,0
"13281",40.74,-73.95,"08",6,2,0,1,0,0,28,0,40,1,0
"13282",40.74,-73.95,"09",9,1,2,0,0,0,39,0,49,1,2
"13283",40.74,-73.95,"10",8,2,0,5,0,0,36,0,35,3,0
"13284",40.74,-73.95,"11",6,1,1,1,0,0,54,0,20,1,1
"13285",40.74,-73.95,"12",7,6,1,0,0,0,43,0,38,1,1
"13286",40.74,-73.95,"13",9,1,0,2,0,0,42,0,23,1,0
"13287",40.74,-73.95,"14",10,2,1,1,0,0,43,0,30,1,3
"13288",40.74,-73.95,"15",10,5,0,4,0,0,55,0,42,0,0
"13289",40.74,-73.95,"16",6,2,1,3,0,0,43,0,34,1,0
"13290",40.74,-73.95,"17",13,2,2,3,0,0,36,0,35,2,0
"13291",40.74,-73.95,"18",14,3,5,2,0,0,40,0,42,1,0
"13292",40.74,-73.95,"19",7,1,1,2,0,0,50,0,24,0,3
"13293",40.74,-73.95,"20",14,3,1,2,0,0,46,0,28,3,2
"13294",40.74,-73.95,"21",19,3,2,1,0,0,46,0,14,1,0
"13295",40.74,-73.95,"22",29,0,4,0,0,0,27,0,29,2,1
"13296",40.74,-73.95,"23",15,6,3,0,0,0,36,0,18,0,1
"13297",40.74,-73.94,"00",2,1,1,0,0,0,17,0,8,1,2
"13298",40.74,-73.94,"01",1,0,0,0,0,0,13,0,7,2,1
"13299",40.74,-73.94,"02",4,1,4,0,0,0,6,0,1,0,2
"13300",40.74,-73.94,"03",6,0,2,1,0,0,6,0,4,2,0
"13301",40.74,-73.94,"04",7,1,9,0,0,0,10,0,2,2,2
"13302",40.74,-73.94,"05",4,1,1,0,0,0,8,0,2,1,0
"13303",40.74,-73.94,"06",1,0,0,0,0,0,8,0,7,1,0
"13304",40.74,-73.94,"07",0,0,0,0,0,0,9,0,13,0,0
"13305",40.74,-73.94,"08",2,2,1,1,0,0,14,0,28,0,0
"13306",40.74,-73.94,"09",5,4,0,0,0,0,17,0,21,2,0
"13307",40.74,-73.94,"10",2,3,0,0,0,0,22,0,19,1,0
"13308",40.74,-73.94,"11",7,2,0,0,0,0,22,0,22,1,0
"13309",40.74,-73.94,"12",7,1,0,0,0,0,21,0,26,1,0
"13310",40.74,-73.94,"13",5,2,1,0,0,0,26,0,16,3,1
"13311",40.74,-73.94,"14",5,0,0,0,0,0,23,0,29,3,0
"13312",40.74,-73.94,"15",5,3,0,0,0,0,31,0,26,0,0
"13313",40.74,-73.94,"16",2,2,0,0,0,0,15,0,15,1,0
"13314",40.74,-73.94,"17",7,2,0,0,0,0,13,0,12,0,0
"13315",40.74,-73.94,"18",3,0,0,1,0,0,21,0,17,2,0
"13316",40.74,-73.94,"19",2,2,1,0,0,0,8,0,5,2,1
"13317",40.74,-73.94,"20",1,1,1,0,0,0,12,0,7,1,0
"13318",40.74,-73.94,"21",3,1,0,0,0,0,13,0,7,1,0
"13319",40.74,-73.94,"22",2,3,2,0,0,0,5,0,7,3,0
"13320",40.74,-73.94,"23",1,0,2,0,0,0,6,0,5,0,0
"13321",40.74,-73.93,"00",6,1,2,0,0,0,24,0,19,1,1
"13322",40.74,-73.93,"01",6,2,1,0,0,0,15,0,13,1,0
"13323",40.74,-73.93,"02",10,1,5,0,0,0,14,0,4,0,1
"13324",40.74,-73.93,"03",10,0,7,0,0,0,5,0,11,0,3
"13325",40.74,-73.93,"04",15,2,13,0,0,0,9,0,8,1,1
"13326",40.74,-73.93,"05",3,2,2,0,0,0,7,0,10,1,0
"13327",40.74,-73.93,"06",1,0,1,0,0,0,12,0,6,0,0
"13328",40.74,-73.93,"07",2,2,1,0,0,0,20,0,12,3,0
"13329",40.74,-73.93,"08",12,0,1,0,0,0,33,0,21,3,0
"13330",40.74,-73.93,"09",6,1,1,0,0,0,15,0,21,2,1
"13331",40.74,-73.93,"10",7,3,0,0,0,0,30,0,16,2,0
"13332",40.74,-73.93,"11",6,0,0,1,0,0,24,0,20,4,2
"13333",40.74,-73.93,"12",11,3,0,0,0,0,32,0,25,0,0
"13334",40.74,-73.93,"13",12,1,0,0,0,0,30,0,17,4,0
"13335",40.74,-73.93,"14",8,1,0,0,0,0,23,0,25,2,1
"13336",40.74,-73.93,"15",10,0,0,0,0,0,44,0,39,1,1
"13337",40.74,-73.93,"16",8,3,0,2,0,0,25,0,25,0,1
"13338",40.74,-73.93,"17",7,1,0,0,0,0,23,0,22,2,1
"13339",40.74,-73.93,"18",6,0,1,0,0,0,24,0,29,2,0
"13340",40.74,-73.93,"19",3,0,1,1,0,0,28,0,15,1,0
"13341",40.74,-73.93,"20",5,0,1,0,0,0,21,0,23,0,0
"13342",40.74,-73.93,"21",5,0,1,1,0,0,18,0,18,4,0
"13343",40.74,-73.93,"22",11,3,0,0,0,0,19,0,15,2,2
"13344",40.74,-73.93,"23",8,1,1,0,0,0,22,0,6,2,0
"13345",40.74,-73.92,"00",34,4,5,2,0,0,100,0,63,0,5
"13346",40.74,-73.92,"01",27,3,7,2,0,0,54,0,25,1,0
"13347",40.74,-73.92,"02",33,5,9,0,0,0,43,0,29,1,6
"13348",40.74,-73.92,"03",37,4,7,1,0,0,33,0,27,0,4
"13349",40.74,-73.92,"04",35,0,12,0,0,0,33,0,28,0,1
"13350",40.74,-73.92,"05",26,0,4,0,0,0,15,0,13,0,0
"13351",40.74,-73.92,"06",12,0,2,2,0,0,21,0,14,0,0
"13352",40.74,-73.92,"07",6,0,0,1,0,0,29,0,37,1,0
"13353",40.74,-73.92,"08",14,3,0,2,0,0,51,0,57,2,1
"13354",40.74,-73.92,"09",15,3,1,3,0,0,45,0,73,1,0
"13355",40.74,-73.92,"10",16,3,0,2,0,0,49,0,68,2,0
"13356",40.74,-73.92,"11",6,3,2,1,0,0,37,0,54,1,0
"13357",40.74,-73.92,"12",9,6,0,2,0,0,66,0,74,0,0
"13358",40.74,-73.92,"13",13,5,0,1,0,0,66,0,67,1,0
"13359",40.74,-73.92,"14",24,1,0,1,0,0,67,0,62,1,2
"13360",40.74,-73.92,"15",20,1,0,3,0,0,99,0,66,3,2
"13361",40.74,-73.92,"16",18,3,2,0,0,0,69,0,66,1,6
"13362",40.74,-73.92,"17",17,1,1,1,0,0,96,0,62,3,1
"13363",40.74,-73.92,"18",17,4,1,1,0,0,77,0,53,4,2
"13364",40.74,-73.92,"19",15,5,0,0,0,0,75,0,53,2,1
"13365",40.74,-73.92,"20",23,7,0,1,0,0,74,0,46,4,1
"13366",40.74,-73.92,"21",28,5,0,0,0,0,66,0,43,2,3
"13367",40.74,-73.92,"22",34,2,1,0,0,0,66,0,38,0,4
"13368",40.74,-73.92,"23",42,2,7,0,0,0,64,0,42,2,2
"13369",40.74,-73.91,"00",17,1,4,2,0,0,42,0,20,1,1
"13370",40.74,-73.91,"01",15,3,1,0,0,0,25,0,14,2,2
"13371",40.74,-73.91,"02",22,1,1,1,0,0,25,0,8,0,1
"13372",40.74,-73.91,"03",8,2,6,0,0,0,15,0,10,0,0
"13373",40.74,-73.91,"04",11,2,6,0,0,0,11,0,11,3,1
"13374",40.74,-73.91,"05",5,0,3,0,0,0,14,0,8,1,0
"13375",40.74,-73.91,"06",4,0,0,0,0,0,9,0,8,1,0
"13376",40.74,-73.91,"07",5,1,3,0,0,0,14,0,17,0,0
"13377",40.74,-73.91,"08",6,4,1,0,0,0,20,0,20,0,0
"13378",40.74,-73.91,"09",5,0,0,1,0,0,22,0,17,2,0
"13379",40.74,-73.91,"10",2,4,0,0,0,0,14,0,22,0,0
"13380",40.74,-73.91,"11",4,0,0,1,0,0,27,0,22,0,0
"13381",40.74,-73.91,"12",4,1,0,1,0,0,30,0,31,1,0
"13382",40.74,-73.91,"13",4,0,0,0,0,0,24,0,23,0,0
"13383",40.74,-73.91,"14",6,0,1,1,0,0,21,0,27,0,1
"13384",40.74,-73.91,"15",9,1,0,0,0,0,40,0,24,3,0
"13385",40.74,-73.91,"16",7,5,0,2,0,0,29,0,27,1,0
"13386",40.74,-73.91,"17",10,3,0,0,0,0,25,0,17,0,0
"13387",40.74,-73.91,"18",12,2,0,0,0,0,30,0,29,0,2
"13388",40.74,-73.91,"19",13,3,0,1,0,0,24,0,22,0,0
"13389",40.74,-73.91,"20",15,6,1,1,0,0,33,0,18,2,0
"13390",40.74,-73.91,"21",17,4,3,0,0,0,38,0,20,0,0
"13391",40.74,-73.91,"22",16,1,2,0,0,0,30,0,25,2,0
"13392",40.74,-73.91,"23",9,2,1,0,0,0,40,0,13,1,1
"13393",40.74,-73.9,"00",14,0,5,1,0,0,48,0,42,1,2
"13394",40.74,-73.9,"01",17,4,4,2,0,0,29,0,14,1,3
"13395",40.74,-73.9,"02",14,1,7,2,0,0,29,0,17,2,0
"13396",40.74,-73.9,"03",23,7,8,1,0,0,22,0,26,0,3
"13397",40.74,-73.9,"04",24,2,8,1,0,0,19,0,21,4,3
"13398",40.74,-73.9,"05",10,0,3,1,0,0,26,0,14,1,1
"13399",40.74,-73.9,"06",6,0,1,0,0,0,14,0,9,1,1
"13400",40.74,-73.9,"07",8,0,0,0,0,0,19,0,19,1,0
"13401",40.74,-73.9,"08",6,1,1,1,0,0,19,0,31,0,0
"13402",40.74,-73.9,"09",7,1,1,0,0,0,37,0,33,3,0
"13403",40.74,-73.9,"10",6,2,0,0,0,0,39,0,22,1,0
"13404",40.74,-73.9,"11",9,2,0,1,0,0,32,0,21,0,0
"13405",40.74,-73.9,"12",8,4,0,2,0,0,46,0,50,2,0
"13406",40.74,-73.9,"13",7,2,0,1,0,0,34,0,42,1,0
"13407",40.74,-73.9,"14",6,0,0,0,0,0,31,0,33,3,1
"13408",40.74,-73.9,"15",6,1,0,1,0,0,30,0,28,1,0
"13409",40.74,-73.9,"16",12,1,1,0,0,0,31,0,29,0,1
"13410",40.74,-73.9,"17",12,1,1,0,0,0,36,0,31,2,2
"13411",40.74,-73.9,"18",8,1,0,0,0,0,45,0,31,1,2
"13412",40.74,-73.9,"19",12,6,0,0,0,0,40,0,17,1,0
"13413",40.74,-73.9,"20",14,7,1,0,0,0,39,0,33,5,1
"13414",40.74,-73.9,"21",9,3,1,1,0,0,42,0,25,1,0
"13415",40.74,-73.9,"22",17,7,1,0,0,0,32,0,21,2,0
"13416",40.74,-73.9,"23",23,2,2,1,0,0,35,0,28,5,0
"13417",40.74,-73.89,"00",13,2,4,1,0,0,46,0,54,0,1
"13418",40.74,-73.89,"01",19,4,3,0,0,0,24,0,17,1,1
"13419",40.74,-73.89,"02",15,2,4,0,0,0,19,0,21,1,3
"13420",40.74,-73.89,"03",16,5,5,0,0,0,15,0,25,1,2
"13421",40.74,-73.89,"04",19,2,8,0,0,0,9,0,16,0,1
"13422",40.74,-73.89,"05",11,2,5,0,0,0,13,0,28,0,1
"13423",40.74,-73.89,"06",6,1,1,0,0,0,11,0,13,0,1
"13424",40.74,-73.89,"07",4,3,0,0,0,0,23,0,15,3,0
"13425",40.74,-73.89,"08",9,3,0,1,0,0,14,0,32,1,0
"13426",40.74,-73.89,"09",22,3,0,0,0,0,24,0,36,1,0
"13427",40.74,-73.89,"10",9,1,0,1,0,0,18,0,38,1,0
"13428",40.74,-73.89,"11",12,2,0,1,0,0,38,0,42,0,1
"13429",40.74,-73.89,"12",10,2,0,1,0,0,32,0,48,0,0
"13430",40.74,-73.89,"13",20,2,0,0,0,0,24,0,36,1,0
"13431",40.74,-73.89,"14",11,1,0,0,0,0,33,0,42,2,1
"13432",40.74,-73.89,"15",14,4,0,1,0,0,28,0,41,3,2
"13433",40.74,-73.89,"16",10,2,0,0,0,0,37,0,39,2,0
"13434",40.74,-73.89,"17",13,5,0,0,0,0,32,0,28,2,1
"13435",40.74,-73.89,"18",14,4,0,0,0,0,35,0,35,2,1
"13436",40.74,-73.89,"19",13,3,1,0,0,0,34,0,37,3,1
"13437",40.74,-73.89,"20",14,2,2,0,0,0,37,0,39,2,0
"13438",40.74,-73.89,"21",16,4,2,0,0,0,47,0,33,0,1
"13439",40.74,-73.89,"22",14,4,2,1,0,0,34,0,29,0,2
"13440",40.74,-73.89,"23",13,6,0,0,0,0,38,0,32,0,3
"13441",40.74,-73.88,"00",15,8,3,1,0,0,43,0,65,2,4
"13442",40.74,-73.88,"01",14,0,1,0,0,0,33,0,32,0,11
"13443",40.74,-73.88,"02",8,1,3,0,0,0,31,0,30,0,5
